2629
3610
975
2534
3101
2467
3689
360
550
2247
3704
622
2178
3649
1745
2161
3807
1810
286
2590
4670
940
3721
1296
461
1368
830
4001
1057
134
1902
1084
2150
4184
3110
2431
1561
1369
574
4570
334
2451
1070
4325
582
1227
1949
1578
2946
3127
479
1200
3641
3781
1355
3433
3683
3677
392
394
1696
4478
4009
4152
1690
2457
1339
3718
3155
1769
1647
1875
2397
490
1525
996
4711
705
2154
1343
12
338
1241
1272
3206
1551
3024
3539
2037
4365
3184
1987
2810
1219
878
3480
3736
1483
5
4011
2767
46
1225
408
1133
2256
3932
3453
676
3836
2511
445
1835
1799
3490
3953
746
2383
637
1262
1538
463
2663
3387
2930
2106
2493
2846
1498
2078
4396
1288
206
1873
3975
4278
4654
1373
1206
1012
2897
728
1655
249
3269
2929
2517
2785
2714
4082
4156
116
2806
3737
436
2586
3921
3100
1356
2614
190
541
3235
1175
2554
471
1463
259
3776
3549
1088
1912
1126
1843
3547
3731
1113
2134
2028
3005
687
2542
829
1585
3763
3434
2756
4620
1142
1250
3984
40
2720
964
2143
1613
2809
3273
761
1916
208
377
1924
583
3237
1244
1310
1872
2825
2280
4124
4018
4507
3385
3152
2695
2034
139
2422
4211
1817
1052
1968
2443
1054
2239
2056
1184
3825
2600
2499
2099
2900
3882
137
3107
2153
4714
3897
3624
1787
2843
1516
1727
1297
2959
2188
2604
2739
4700
3782
2783
1562
1374
2219
1432
4366
520
2781
4060
388
1895
3355
4518
2000
788
861
1171
119
953
1994
1829
2027
2575
179
264
1919
3542
3034
225
2110
4625
3779
1778
882
1083
403
2344
4604
1304
4331
2202
4371
346
1574
3117
420
4433
1671
2450
2424
4241
478
3335
3927
3886
1685
1859
3933
1645
987
3629
3603
273
2945
1157
2002
2068
4602
1548
4658
724
664
1223
3598
1644
4309
3871
3121
2735
1828
3047
2786
45
1656
2984
51
2263
3400
772
3821
1469
1188
1790
1734
2962
3531
4134
374
2570
2340
1643
1060
4311
4132
2408
1417
4440
3346
3800
2671
1881
2009
859
3447
1724
2977
1983
736
427
1358
3041
3909
1280
2479
3144
3194
4273
2500
2156
3845
414
2847
3606
1750
1688
1397
4088
752
397
1889
1559
